港台频道,#genre#
三立戏剧,https://smt.iktv.ddns-ip.net/Smart.php?id=sanlixiju_twn
三立综合,https://smt.iktv.ddns-ip.net/Smart.php?id=sanlizhonghe
爱尔影剧,https://smt.iktv.ddns-ip.net/Smart.php?id=eltayingju_twn
Elta 壹台,https://smt.iktv.ddns-ip.net/Smart.php?id=eltasport_twn
Elta 弎台,https://smt.iktv.ddns-ip.net/Smart.php?id=eltasport3_twn
Elta 肆台,https://smt.iktv.ddns-ip.net/Smart.php?id=natgeowild_twn
DAZN壹,https://smt.iktv.ddns-ip.net/Smart.php?id=golfchannel_twn
博斯无限,https://smt.iktv.ddns-ip.net/Smart.php?id=bosiunlimited_twn
博斯网球,https://smt.iktv.ddns-ip.net/Smart.php?id=bositennis_twn
博斯运动壹,https://smt.iktv.ddns-ip.net/Smart.php?id=bosisport1_twn
博斯运动貮,https://smt.iktv.ddns-ip.net/Smart.php?id=bosisport2_twn
博斯高球壹,https://smt.iktv.ddns-ip.net/Smart.php?id=bosigolf1_twn
博斯高球貮,https://smt.iktv.ddns-ip.net/Smart.php?id=bosigolf2_twn
探索亚洲,https://smt.iktv.ddns-ip.net/Smart.php?id=discoverytwn_twn
国家地理,https://smt.iktv.ddns-ip.net/Smart.php?id=natgeohd_twn
动物星球,https://smt.iktv.ddns-ip.net/Smart.php?id=animalplanet_twn
美食星球,https://smt.iktv.ddns-ip.net/Smart.php?id=foodplanet_twn
亚洲美食,https://smt.iktv.ddns-ip.net/Smart.php?id=afc_twn
亚洲旅游,https://smt.iktv.ddns-ip.net/Smart.php?id=asiatravel_twn
亚洲TLC,https://smt.iktv.ddns-ip.net/Smart.php?id=tlc_twn
EYE戏剧,https://smt.iktv.ddns-ip.net/Smart.php?id=eyetvxiju_twn
EYE旅游,https://smt.iktv.ddns-ip.net/Smart.php?id=eyetvtravel_twn
Mtv高清,https://smt.iktv.ddns-ip.net/Smart.php?id=mtvhd_twn
Discover,https://smt.iktv.ddns-ip.net/Smart.php?id=discoverytwn_twn
台湾斯特,#genre#
台湾|台视 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=ttv_taiwan
台湾|台视新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=ttvnews_twn
台湾|台视综合,http://smt.iktv.ddns-ip.net/Smart.php?id=ttvzhonghe
台湾|中视 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=zhongshihd_twn
台湾|中视新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=zhongshinews_twn
台湾|中视经典,http://smt.iktv.ddns-ip.net/Smart.php?id=zhongshi_twn
台湾|华视 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=ctshd_twn
台湾|公视 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=ctv_taiwan
台湾|公视台语台,http://smt.iktv.ddns-ip.net/Smart.php?id=ctv2_twn
台湾|三立台湾台,http://smt.iktv.ddns-ip.net/Smart.php?id=sanlitaiwan
台湾|三立都会台,http://smt.iktv.ddns-ip.net/Smart.php?id=sanlidouhui
台湾|三立综合台,http://smt.iktv.ddns-ip.net/Smart.php?id=sanlizhonghe
台湾|三立戏剧台,http://smt.iktv.ddns-ip.net/Smart.php?id=sanlixiju_twn
台湾|东森新闻台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvnews
台湾|东森财经新闻台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvcaijing_twn
台湾|东森综合台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvzhonghe
台湾|东森戏剧台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvdrama
台湾|东森电影台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvmovie
台湾|东森洋片台,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvwestern
台湾|东森幼幼台,http://smt.iktv.ddns-ip.net/Smart.php?id=yoyo_twn
台湾|东森超视,http://smt.iktv.ddns-ip.net/Smart.php?id=ettvsuper
台湾|TVBS HD,http://smt.iktv.ddns-ip.net/Smart.php?id=tvbs
台湾|TVBS 新闻台,http://smt.iktv.ddns-ip.net/Smart.php?id=tvbs_n
台湾|TVBS 欢乐台,http://smt.iktv.ddns-ip.net/Smart.php?id=tvbshuanle_twn
台湾|民视 HD,http://smt.iktv.ddns-ip.net/Smart.php?id=ftvhd_taiwan
台湾|民视新闻台,http://smt.iktv.ddns-ip.net/Smart.php?id=ftvnew_taiwan
台湾|民视台湾台,http://smt.iktv.ddns-ip.net/Smart.php?id=ftvtaiwan_twn
台湾|中天综合,http://smt.iktv.ddns-ip.net/Smart.php?id=ctizhonghe
台湾|中天娱乐,http://smt.iktv.ddns-ip.net/Smart.php?id=ctient
台湾|中天亚洲,http://smt.iktv.ddns-ip.net/Smart.php?id=ctiasia_twn
台湾|中天新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=ctinews
台湾|寰宇新闻台,http://smt.iktv.ddns-ip.net/Smart.php?id=huanyuxinwen_twn
台湾|寰宇财经台,http://smt.iktv.ddns-ip.net/Smart.php?id=huanyutaiwan_twn
台湾|八大第一台,http://smt.iktv.ddns-ip.net/Smart.php?id=badafirst
台湾|八大综合台,http://smt.iktv.ddns-ip.net/Smart.php?id=badazhonghe
台湾|八大戏剧台,http://smt.iktv.ddns-ip.net/Smart.php?id=badadrama
台湾|八大娱乐台,http://smt.iktv.ddns-ip.net/Smart.php?id=badaentertain
台湾|纬来体育,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandsport
台湾|纬来精彩,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandspecial_twn
台湾|纬来日本,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandjapan
台湾|纬来电影,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandmovie
台湾|纬来综合,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandzonghe
台湾|纬来育乐,http://smt.iktv.ddns-ip.net/Smart.php?id=videolandyule
台湾|爱尔达综合台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltazonghe_twn
台湾|爱尔达影剧台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltayingju_twn
台湾|爱尔达体育1台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltasport_twn
台湾|爱尔达体育2台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltasport2_twn
台湾|爱尔达体育3台,http://smt.iktv.ddns-ip.net/Smart.php?id=eltasport3_twn
台湾|非凡新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=feifannews_twn
台湾|年代新闻,http://smt.iktv.ddns-ip.net/Smart.php?id=niandainews_twn
台湾|龙华戏剧,http://smt.iktv.ddns-ip.net/Smart.php?id=lunghuaxiju_twn
台湾|龙华偶像,http://smt.iktv.ddns-ip.net/Smart.php?id=lunghuaidol_twn
台湾|龙华电影,http://smt.iktv.ddns-ip.net/Smart.php?id=xingwei_movie
台湾|龙华洋片,http://smt.iktv.ddns-ip.net/Smart.php?id=lunghuawestern_twn
台湾|龙华经典,http://smt.iktv.ddns-ip.net/Smart.php?id=lunghuajingdian_twn
台湾|靖天国际,http://smt.iktv.ddns-ip.net/Smart.php?id=jingtianintl_twn
台湾|靖天卡通,http://smt.iktv.ddns-ip.net/Smart.php?id=jingtiancartoon_twn
台湾|大愛電視,http://smt.iktv.ddns-ip.net/Smart.php?id=daai_twn
台湾|大愛二台,http://smt.iktv.ddns-ip.net/Smart.php?id=daai2_twn
台湾|EYE 旅游台,http://smt.iktv.ddns-ip.net/Smart.php?id=eyetvtravel_twn
台湾|EYE 戏剧台,http://smt.iktv.ddns-ip.net/Smart.php?id=eyetvxiju_twn
台湾|亚洲美食,http://smt.iktv.ddns-ip.net/Smart.php?id=afc_twn
台湾|美食星球,http://smt.iktv.ddns-ip.net/Smart.php?id=foodplanet_twn
台湾|TLC旅遊生活,http://smt.iktv.ddns-ip.net/Smart.php?id=tlc_twn
台湾|亚洲旅游台,http://smt.iktv.ddns-ip.net/Smart.php?id=asiatravel_twn
台湾|Arirang,http://smt.iktv.ddns-ip.net/Smart.php?id=arirang_twn
台湾|AXN Taiwan,http://smt.iktv.ddns-ip.net/Smart.php?id=axn_twn
台湾|MTV Live,http://smt.iktv.ddns-ip.net/Smart.php?id=mtvhd_twn
台湾|HBO_HD,http://smt.iktv.ddns-ip.net/Smart.php?id=hbohd_twn
台湾|HBO_HITS,http://smt.iktv.ddns-ip.net/Smart.php?id=hbohit_twn
台湾|CINEMAX,http://smt.iktv.ddns-ip.net/Smart.php?id=cinemax_twn
台湾|好萊塢電影台,http://smt.iktv.ddns-ip.net/Smart.php?id=hollywoodmovies_twn
台湾|卫视电影台,http://smt.iktv.ddns-ip.net/Smart.php?id=weishimovie_twn
台湾|龙祥时代,http://smt.iktv.ddns-ip.net/Smart.php?id=lungxiangtime_twn
台湾|美亚电影,http://smt.iktv.ddns-ip.net/Smart.php?id=meiyamovie_twn
台湾|華藝綜合,http://smt.iktv.ddns-ip.net/Smart.php?id=weishichinese_twn
台湾|博斯运动一台,http://smt.iktv.ddns-ip.net/Smart.php?id=bosisport1_twn
台湾|博斯运动二台,http://smt.iktv.ddns-ip.net/Smart.php?id=bosisport2_twn
台湾|博斯高球一台,http://smt.iktv.ddns-ip.net/Smart.php?id=bosigolf1_twn
台湾|博斯高球二台,http://smt.iktv.ddns-ip.net/Smart.php?id=bosigolf2_twn
台湾|博斯网球台,http://smt.iktv.ddns-ip.net/Smart.php?id=bositennis_twn
台湾|博斯无限台,http://smt.iktv.ddns-ip.net/Smart.php?id=bosiunlimited_twn
台湾|好消息 2,http://smt.iktv.ddns-ip.net/Smart.php?id=good2_twn
香港频道,#genre#
翡翠台,http://hdtvtw.com/hstvs.php?pid=1
无线新闻台,http://hdtvtw.com/hstvs.php?pid=3
TVBplus,http://hdtvtw.com/hstvs.php?pid=13
明珠台,http://hdtvtw.com/hstvs.php?pid=2
黄金翡翠台,http://hdtvtw.com/hstvs.php?pid=21
千禧经典台(HK),http://hdtvtw.com/hstvs.php?pid=22
亚洲剧台,http://hdtvtw.com/hstvs.php?pid=23
华语剧台,http://hdtvtw.com/hstvs.php?pid=24
娱乐新闻台(HK),http://hdtvtw.com/hstvs.php?pid=26
super Free,http://hdtvtw.com/hstvs.php?pid=27
无线少儿,http://hdtvtw.com/hstvs.php?pid=29
now直播台,http://hdtvtw.com/hstvs.php?pid=7
now新闻台,http://hdtvtw.com/hstvs.php?pid=8
now星影台,http://hdtvtw.com/hstvs.php?pid=43
now爆谷台,http://hdtvtw.com/hstvs.php?pid=45
now华剧台,http://hdtvtw.com/hstvs.php?pid=46
now紫金国际台,http://hdtvtw.com/hstvs.php?pid=47
HOY76,http://hdtvtw.com/hstvs.php?pid=6
HOY77,http://hdtvtw.com/hstvs.php?pid=5
HOY78,http://hdtvtw.com/hstvs.php?pid=4
ViuTV,http://hdtvtw.com/hstvs.php?pid=10
ViuTV6,http://hdtvtw.com/hstvs.php?pid=11
RHK31,http://hdtvtw.com/hstvs.php?pid=14
RHK32,http://hdtvtw.com/hstvs.php?pid=15
KIX,http://hdtvtw.com/hstvs.php?pid=25
美亞电影台,http://hdtvtw.com/hstvs.php?pid=31
鳳凰資訊,http://hdtvtw.com/hstvs.php?pid=17
鳳凰中文,http://hdtvtw.com/hstvs.php?pid=16
鳳凰香港,http://hdtvtw.com/hstvs.php?pid=18
翡翠台,https://live.tvfix.org/live/jade/index.m3u8
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
凤凰香港,https://live.tvfix.org/live/fwxg/index.m3u8
凤凰香港,https://live.tvfix.org/live/fhxg/index.m3u8
凤凰资讯,https://live.tvfix.org/live/fhzx/index.m3u8
凤凰资讯,https://live.tvfix.org/live/fwzx/index.m3u8
凤凰中文,https://live.tvfix.org/live/fhzw/index.m3u8
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
TVB J2,https://live.tvfix.org/live/tvbplus/index.m3u8
无线新闻,https://live.tvfix.org/live/inews/index.m3u8
无线翡翠,https://live.tvfix.org/live/jade/index.m3u8
娱乐新闻,https://live.tvfix.org/live/enews/index.m3u8
无线明珠,https://live.tvfix.org/live/pearl/index.m3u8
美亚电影,https://live.tvfix.org/live/mydy/index.m3u8
美亚电影台,https://live.tvfix.org/live/mydy/index.m3u8
PopC电影,https://live.tvfix.org/live/popc/index.m3u8
天映经典,https://live.tvfix.org/live/tyjd/index.m3u8
中国电影,https://live.tvfix.org/live/cmc/index.m3u8
豆瓣电影,https://live.tvfix.org/live/cmc/index.m3u8
18台赛马频道,https://live.tvfix.org/live/c18/index.m3u8
28台赛马频道,https://live.tvfix.org/live/c28/index.m3u8
CGTN高清,https://live.tvfix.org/live/cgtnhd/index.m3u8
CGTN纪录高清,https://live.tvfix.org/live/cgtndochd/index.m3u8
TVBS亚洲,https://live.tvfix.org/live/tvbs/index.m3u8
星空国际,http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8
創世頻道,https://live.tvfix.org/live/chuangshi/index.m3u8
ROCK综艺娱乐,https://live.tvfix.org/live/rockzy/index.m3u8
ROCK  Action,https://live.tvfix.org/live/rockac/index.m3u8
Love Nature HD,https://live.tvfix.org/live/lovenature/index.m3u8
Nick Jr,https://live.tvfix.org/live/nickjr/index.m3u8
Nickelodeon,https://live.tvfix.org/live/niko/index.m3u8
SUPER Kids Channel,https://live.tvfix.org/live/kid/index.m3u8
ZooMoo,https://live.tvfix.org/live/zoo/index.m3u8
KIX,https://live.tvfix.org/live/kix/index.m3u8
FashionBox,https://live.tvfix.org/live/fashion/index.m3u8
AXN,https://live.tvfix.org/live/axn/index.m3u8
Global Trekker,https://live.tvfix.org/live/trekker/index.m3u8
Mezzo Live HD,https://live.tvfix.org/live/mezzon/index.m3u8
TVBS亚洲,https://live.tvfix.org/live/tvbs/index.m3u8
中天新聞,http://www.xitv.top/021il.php?id=ctinews
中天新聞,http://hdtvtw.com/hstvs.php?pid=1530
中視新聞,http://hdtvtw.com/hstvs.php?pid=1459
ROCK综艺娱乐,https://live.tvfix.org/live/rockzy/index.m3u8
ROCK  Action,https://live.tvfix.org/live/rockac/index.m3u8
Love Nature HD,https://live.tvfix.org/live/lovenature/index.m3u8
Nick Jr,https://live.tvfix.org/live/nickjr/index.m3u8
Nickelodeon,https://live.tvfix.org/live/niko/index.m3u8
SUPER Kids Channel,https://live.tvfix.org/live/kid/index.m3u8
ZooMoo,https://live.tvfix.org/live/zoo/index.m3u8
KIX,http://hdtvtw.com/hstvs.php?pid=25
KIX,https://live.tvfix.org/live/kix/index.m3u8
FashionBox,https://live.tvfix.org/live/fashion/index.m3u8
AXN,https://live.tvfix.org/live/axn/index.m3u8
Global Trekker,https://live.tvfix.org/live/trekker/index.m3u8
Mezzo Live HD,https://live.tvfix.org/live/mezzon/index.m3u8
DW,https://live.tvfix.org/live/dw/index.m3u8
France 24,https://live.tvfix.org/live/france24/index.m3u8
NHK World-Japan,https://live.tvfix.org/live/nhkworld/index.m3u8
Arirang TV,https://live.tvfix.org/live/arirang/index.m3u8 
Plus综合频道,http://beishan008.asuscomm.com:8890/bysid/82.m3u8#https://vdm6-hw.nbgdsygs.com/live/h6-2.flv#https://vdm6-ali.wujiekeji1.com/live/h6-2.flv
有线新闻频道,http://beishan008.asuscomm.com:8891/bysid/78.m3u8
无线新闻频道,http://beishan008.asuscomm.com:8890/bysid/83.m3u8
无线翡翠频道,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
无线明珠频道,http://beishan008.asuscomm.com:8890/bysid/2.m3u8
有线赛讯频道,http://beishan008.asuscomm.com:8891/bysid/76.m3u8
有线综讯频道,http://beishan008.asuscomm.com:8891/bysid/77.m3u8
ViuTv_频道粤,http://beishan008.asuscomm.com:8889/bysid/99.m3u8
ViuTv_频道英,http://beishan008.asuscomm.com:8889/bysid/96.m3u8
RTHK-31频道,http://beishan008.asuscomm.com:8892/bysid/31.m3u8
RTHK-32频道,http://beishan008.asuscomm.com:8892/bysid/32.m3u8
RTHK-33频道,http://beishan008.asuscomm.com:8892/bysid/33.m3u8
RTHK-34频道,http://beishan008.asuscomm.com:8892/bysid/34.m3u8
记录频道,http://beishan008.asuscomm.com:8892/bysid/34.m3u8
ViuTVsix,http://beishan008.asuscomm.com:8889/bysid/96.m3u8
ViuTV,http://beishan008.asuscomm.com:8889/bysid/99.m3u8
翡翠台,http://beishan008.asuscomm.com:8889/bysid/1.m3u8
黄金翡翠,http://tl.061833.xyz/tl/null-2
经典千禧,http://tl.061833.xyz/tl/null-3
无线华剧,http://tl.061833.xyz/tl/null-4
中国电影,http://tl.061833.xyz/tl/null-6
黄金华剧,http://tl.061833.xyz/tl/null-9
无线粤片,http://tl.061833.xyz/tl/null-10
无线新闻,http://tl.061833.xyz/tl/null-11
无线明珠,http://tl.061833.xyz/tl/null-12
无线亚剧,http://tl.061833.xyz/tl/null-13
无线娱乐,http://tl.061833.xyz/tl/null-14
无线戏曲,http://tl.061833.xyz/tl/null-15
央视卫视,#genre#
CCTV1,http://39.135.133.132/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV2,http://39.135.133.177/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV3,http://sport.pendy.dpdns.org:80/migu/624878271?token=BCDxUPC2aE0y0iz8JYzYhWA21b8DBPXm4Tw9nHe0T-ftD1MRmsBCXZPPiHXeDz7cNybVmmXGazeeaHKpxyYgEA
CCTV3,http://39.135.135.41/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4,http://39.135.135.50/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV5,http://39.135.133.134/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226019/index.m3u8
CCTV5+,http://39.134.65.71/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://39.135.135.50/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://39.135.135.87/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://39.135.135.89/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9,http://39.135.135.38/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://39.135.135.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://39.135.135.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://39.135.135.11/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV13,http://39.135.135.59/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14,http://39.135.133.173/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV15,http://39.134.65.87/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV16,http://39.135.133.139/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV17,http://39.135.135.88/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
湖南卫视,http://39.134.65.71/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
江苏卫视,http://39.135.133.181/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
北京卫视,http://39.135.135.11/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
浙江卫视,http://39.134.65.71/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
上海卫视,http://39.135.135.28/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
海南卫视,http://39.134.65.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
湖北卫视,http://39.134.65.70/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
安徽卫视,http://39.135.133.159/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
重庆卫视,http://39.134.65.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
深圳卫视,http://39.135.135.44/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
广东卫视,http://39.135.133.177/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
东南卫视,http://39.134.65.77/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
海峡卫视,http://8.138.7.223/tv/fjtv.php?id=3
厦门卫视,http://8.138.7.223/tv/fjtv1.php?id=xmws
黑龙江卫视,http://39.135.133.173/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
四川卫视,http://39.135.133.150/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
辽宁卫视,http://39.134.65.4/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
吉林卫视,http://39.135.133.161/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
西藏卫视,http://39.134.65.72/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
河北卫视,http://39.135.133.180/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
青海卫视,http://39.134.65.76/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
河南卫视,http://39.135.133.163/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
云南卫视,http://39.135.133.180/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
延边卫视,http://39.135.133.159/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
天津卫视,http://39.135.135.14/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
山西卫视,http://39.134.65.8/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
广西卫视,http://39.135.133.160/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
贵州卫视,http://39.134.65.79/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
新疆卫视,http://39.135.133.147/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226460/index.m3u8
山东教育卫视,http://39.134.65.79/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
山东卫视,http://39.135.133.144/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
江西卫视,http://39.135.133.175/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
内蒙古卫视,http://39.134.65.78/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
康巴卫视,http://39.134.65.65/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
安多卫视,http://39.134.65.78/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
甘肃卫视,http://39.134.65.67/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
兵团卫视,http://39.135.133.178/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
陕西卫视,http://39.134.65.2/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
宁夏卫视,http://39.134.65.7/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
超级体育,http://39.134.65.66/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级综艺,http://39.134.65.4/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://39.135.135.24/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
爱情喜剧,http://39.134.65.82/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
惊悚悬疑,http://39.134.65.89/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
东北热剧,http://39.134.65.74/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://39.135.135.28/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
潮妈辣妹,http://39.134.65.70/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
武博世界,http://39.134.65.64/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
中国功夫,http://39.134.65.62/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影,http://39.135.133.138/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
贵州卫视,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8
康巴卫视,http://39.134.66.66/PLTV/88888888/224/3221225527/1.m3u8
辽宁卫视,http://39.164.160.249:9901/tsfile/live/0121_1.m3u8
陕西卫视,http://39.164.160.249:9901/tsfile/live/0136_1.m3u8
新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8
云南卫视,http://39.164.160.249:9901/tsfile/live/0119_1.m3u8
安多卫视,http://39.134.65.166/PLTV/88888888/224/3221225531/1.m3u8
昌黎电视剧,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
NewTV超级电影,http://39.134.65.175/PLTV/88888888/224/3221225644/1.m3u8
超级电影,http://39.135.133.154:80/PLTV/88888888/224/3221225644/1.m3u8
湖北卫视,http://39.134.65.173/PLTV/88888888/224/3221225975/1.m3u8
贵州卫视,http://39.134.65.173/PLTV/88888888/224/3221225974/1.m3u8
天津卫视,http://39.134.65.173/PLTV/88888888/224/3221225972/1.m3u8
海南卫视,http://39.134.65.173/PLTV/88888888/224/3221225978/1.m3u8
四川卫视,http://39.134.65.173/PLTV/88888888/224/3221225970/1.m3u8
河北卫视,http://39.134.65.173/PLTV/88888888/224/3221225961/1.m3u8
浙江卫视,http://39.134.65.173/PLTV/88888888/224/3221225959/1.m3u8
黑龙江卫视,http://39.134.65.173/PLTV/88888888/224/3221226122/1.m3u8
湖南卫视,http://39.134.65.173/PLTV/88888888/224/3221225977/1.m3u8
广东卫视,http://39.134.65.173/PLTV/88888888/224/3221225966/1.m3u8
辽宁卫视,http://39.134.65.173/PLTV/88888888/224/3221225499/1.m3u8
古装剧场,http://39.135.133.157/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225663/index.m3u8
爱情喜剧,http://39.135.133.157/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225669/index.m3u8
军旅剧场,http://39.135.133.157/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225676/index.m3u8
东北热剧,http://39.135.133.157/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225741/index.m3u8
家庭剧场,http://39.135.133.157/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225677/index.m3u8
欢乐剧场,http://39.135.133.157/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225742/index.m3u8
潮妈辣婆,http://39.135.133.157/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225685/index.m3u8
动作电影,http://39.135.133.157/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225661/index.m3u8
惊悚悬疑,http://39.135.133.157/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225665/index.m3u8
精品纪录,http://39.135.133.157/精品体育,http://39.135.133.157/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225674/index.m3u8ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225672/index.m3u8
