台灣,#genre#
马来西亚|Dreamworks,http://tw.huohuoaa.tech/22.php?id=Dreamworks
马来西亚|Siar,http://tw.huohuoaa.tech/22.php?id=Siar
马来西亚|Citra,http://tw.huohuoaa.tech/22.php?id=AAcitra
马来西亚|Citra backup,http://tw.huohuoaa.tech/22.php?id=AAcitra1
马来西亚|Sensasi,http://tw.huohuoaa.tech/22.php?id=Sensasi
马来西亚|Aura,http://tw.huohuoaa.tech/22.php?id=Aura
马来西亚|Rania,http://tw.huohuoaa.tech/22.php?id=Rania
马来西亚|KBS World,http://tw.huohuoaa.tech/22.php?id=KBS
马来西亚|Boo,http://tw.huohuoaa.tech/22.php?id=Boo
马来西亚|Awesome TV,http://tw.huohuoaa.tech/22.php?id=Dsangat
马来西亚|Astro Sonypix,http://tw.huohuoaa.tech/22.php?id=Asonypix
马来西亚|Sony HD,http://tw.huohuoaa.tech/22.php?id=SetOne
马来西亚|TvN,http://tw.huohuoaa.tech/22.php?id=TVN
马来西亚|AEC,http://tw.huohuoaa.tech/22.php?id=AEC
马来西亚|华丽台 HD （Wah Lai Toi）,http://tw.huohuoaa.tech/22.php?id=Wlt
马来西亚|欢喜台 HD （Hua Hee Tai）,http://tw.huohuoaa.tech/22.php?id=Huahee
马来西亚|Astro QJ,http://tw.huohuoaa.tech/22.php?id=Quanjia
马来西亚|TVB Jade,http://tw.huohuoaa.tech/22.php?id=Tvbjade
马来西亚|TVB Asia,http://tw.huohuoaa.tech/22.php?id=Tvbasia
马来西亚|TVB Entertainment,http://tw.huohuoaa.tech/22.php?id=Tvbentertainment
马来西亚|TVB Classic,http://tw.huohuoaa.tech/22.php?id=Tvbclassic
马来西亚|AOD,http://tw.huohuoaa.tech/22.php?id=Aodhd
马来西亚|One,http://tw.huohuoaa.tech/22.php?id=One
马来西亚|TVB 星河台 Xing He,http://tw.huohuoaa.tech/22.php?id=Xinhe
马来西亚|爱奇艺 iQiyi,http://tw.huohuoaa.tech/22.php?id=Qiyi
马来西亚|Animal Planet (Eng),http://tw.huohuoaa.tech/22.php?id=AnimalPlanet
马来西亚|tvN Movie,http://tw.huohuoaa.tech/22.php?id=Tvnmovie
马来西亚|CNN backup,http://tw.huohuoaa.tech/22.php?id=cnn_twn
马来西亚|Celestial Classic,http://tw.huohuoaa.tech/22.php?id=Celestial2
马来西亚|CNBC,http://tw.huohuoaa.tech/22.php?id=cnbc_twn
马来西亚|TLC,http://tw.huohuoaa.tech/22.php?id=Tlc
马来西亚|CNA,http://tw.huohuoaa.tech/22.php?id=cna
马来西亚|BBC World News,http://tw.huohuoaa.tech/22.php?id=bbcnews_twn
马来西亚|Foodnetwork Hd,http://tw.huohuoaa.tech/22.php?id=Foodnetwork
马来西亚|HGTV,http://tw.huohuoaa.tech/22.php?id=HGTV
马来西亚|Goshop,http://tw.huohuoaa.tech/22.php?id=Goshop
马来西亚|Celestial Movies HD,http://tw.huohuoaa.tech/22.php?id=Celestial
马来西亚|Axn HD,http://tw.huohuoaa.tech/22.php?id=Axn
马来西亚|Paramount Network,http://tw.huohuoaa.tech/22.php?id=Paramountnetwork
马来西亚|Astrol Kplus,http://tw.huohuoaa.tech/22.php?id=Kplus
马来西亚|AFC 亚洲旅游台,http://tw.huohuoaa.tech/22.php?id=asiatravel_twn
马来西亚|Rock Actions,http://tw.huohuoaa.tech/22.php?id=Rockaction
马来西亚|Bloomberg News,http://tw.huohuoaa.tech/22.php?id=bloomberg_twn
马来西亚|Al-Jazeera,http://tw.huohuoaa.tech/22.php?id=aljazeera_twn
马来西亚|Rock Entertainment,http://tw.huohuoaa.tech/22.php?id=Rockentertain
马来西亚|RTM Sports HD,http://tw.huohuoaa.tech/22.php?id=Rtmsport
马来西亚|Arena,http://tw.huohuoaa.tech/22.php?id=Arena
马来西亚|Arena 2,http://tw.huohuoaa.tech/22.php?id=Arena2
马来西亚|BolaArena 1,http://tw.huohuoaa.tech/22.php?id=Bolaarena1
马来西亚|BolaArena 2,http://tw.huohuoaa.tech/22.php?id=Bolaarena2
马来西亚|Astro LOL,http://tw.huohuoaa.tech/22.php?id=Astro_lol
马来西亚|Astro Rusi,http://tw.huohuoaa.tech/22.php?id=Rusi
马来西亚|WION,http://tw.huohuoaa.tech/22.php?id=Wion
马来西亚|RTM Asean,http://tw.huohuoaa.tech/22.php?id=Rtmasean

印尼,#genre#
印度尼西亚|TVRI National,http://tw.huohuoaa.tech/22.php?id=TVRI
印度尼西亚|RCTI,http://tw.huohuoaa.tech/22.php?id=Rcti
印度尼西亚|Kompass TV,http://tw.huohuoaa.tech/22.php?id=Kompass
印度尼西亚|Berita Satu,http://tw.huohuoaa.tech/22.php?id=BeritaSatu_eko
印度尼西亚|Indosiar HD,http://tw.huohuoaa.tech/22.php?id=Indosiar
印度尼西亚|AnTV,http://tw.huohuoaa.tech/22.php?id=Antv
印度尼西亚|MNC TV,http://tw.huohuoaa.tech/22.php?id=Mnctv
印度尼西亚|Trans 7,http://tw.huohuoaa.tech/22.php?id=Trans7_eko
印度尼西亚|Transtv,http://tw.huohuoaa.tech/22.php?id=Transtv
印度尼西亚|JTV,http://tw.huohuoaa.tech/22.php?id=JTV_eko
印度尼西亚|Metro TV,http://tw.huohuoaa.tech/22.php?id=metrotv_eko
印度尼西亚|Cinemax,http://tw.huohuoaa.tech/22.php?id=Cinemax
印度尼西亚|SCTV,http://tw.huohuoaa.tech/22.php?id=SCTV
印度尼西亚|Tvone,http://tw.huohuoaa.tech/22.php?id=Tvone
印度尼西亚|TVMU,http://tw.huohuoaa.tech/22.php?id=TVMU_eko
印度尼西亚|GTV,http://tw.huohuoaa.tech/22.php?id=Gtv
印度尼西亚|RTV,http://tw.huohuoaa.tech/22.php?id=Rtv
印度尼西亚|Jak TV,http://tw.huohuoaa.tech/22.php?id=JakTV
印度尼西亚|iNews TV,http://tw.huohuoaa.tech/22.php?id=Inewstv
印度尼西亚|Daai TV,http://tw.huohuoaa.tech/22.php?id=DaaiTV
印度尼西亚|Net TV,http://tw.huohuoaa.tech/22.php?id=NetTV
印度尼西亚|Animax,http://tw.huohuoaa.tech/22.php?id=Animax
印度尼西亚|EWTN,http://tw.huohuoaa.tech/22.php?id=Ewtn
印度尼西亚|AlQuran AlKareem,http://tw.huohuoaa.tech/22.php?id=AlQuran
印度尼西亚|Tawaf TV,http://tw.huohuoaa.tech/22.php?id=TawafTV
印度尼西亚|Vision Prime,http://tw.huohuoaa.tech/22.php?id=VisionPrime
印度尼西亚|Muslim TV,http://tw.huohuoaa.tech/22.php?id=MuslimTV
印度尼西亚|Music TV,http://tw.huohuoaa.tech/22.php?id=MusicTV
印度尼西亚|Lifestyle&Fashion,http://tw.huohuoaa.tech/22.php?id=Lifestyle
印度尼西亚|Entertain,http://tw.huohuoaa.tech/22.php?id=Entertain
印度尼西亚|Hits,http://tw.huohuoaa.tech/22.php?id=Hits
印度尼西亚|Warner TV,http://tw.huohuoaa.tech/22.php?id=WarnerTV
印度尼西亚|SCM,http://tw.huohuoaa.tech/22.php?id=Weishimovie
印度尼西亚|Thrill,http://tw.huohuoaa.tech/22.php?id=Thrill
印度尼西亚|Fight Sports,http://tw.huohuoaa.tech/22.php?id=Fs
印度尼西亚|Hits Movie,http://tw.huohuoaa.tech/22.php?id=Hitsmovie
印度尼西亚|One,http://tw.huohuoaa.tech/22.php?id=One
印度尼西亚|tvN Movie,http://tw.huohuoaa.tech/22.php?id=Tvnmovie
印度尼西亚|Celestial Movies HD,http://tw.huohuoaa.tech/22.php?id=Celestialindo
印度尼西亚|Rock Actions,http://tw.huohuoaa.tech/22.php?id=Rockaction
印度尼西亚|Rock Entertainment,http://tw.huohuoaa.tech/22.php?id=Rockentertain

印度,#genre#
印度|Sun TV HD,http://tw.huohuoaa.tech/22.php?id=Suntv
印度|Star Vijay,http://tw.huohuoaa.tech/22.php?id=Starvijay
印度|Colors Tamil,http://tw.huohuoaa.tech/22.php?id=Colorstam
印度|Sun Music,http://tw.huohuoaa.tech/22.php?id=Sunmusic
印度|Astro Sunlife,http://tw.huohuoaa.tech/22.php?id=Sunlife
印度|Astro Vaanavil,http://tw.huohuoaa.tech/22.php?id=Vaanavil
印度|Zee Tamil,http://tw.huohuoaa.tech/22.php?id=Zeetamil
印度|Zee Business,http://tw.huohuoaa.tech/22.php?id=Zeebusiness
印度|News 18 Tamil,http://tw.huohuoaa.tech/22.php?id=news18tamil_raj
印度|Adithya,http://tw.huohuoaa.tech/22.php?id=Adithya
印度|Makkal TV,http://tw.huohuoaa.tech/22.php?id=Makkaltv
印度|Zee Action,http://tw.huohuoaa.tech/22.php?id=Zeeaction
印度|Astro KTV,http://tw.huohuoaa.tech/22.php?id=Astroktv
印度|Zee TV HD,http://tw.huohuoaa.tech/22.php?id=Zeetvhd
印度|Zee Cinema HD,http://tw.huohuoaa.tech/22.php?id=Zeecinemahd
印度|Color HD,http://tw.huohuoaa.tech/22.php?id=Colorhd
印度|Starplus HD,http://tw.huohuoaa.tech/22.php?id=Starplushd
印度|Picture HD,http://tw.huohuoaa.tech/22.php?id=Npicture
印度|Zee News,http://tw.huohuoaa.tech/22.php?id=Zeenews
印度|Asianet,http://tw.huohuoaa.tech/22.php?id=asianet_raj
印度|Asianet News,http://tw.huohuoaa.tech/22.php?id=asianetnews_raj
印度|Discovery World Tamil,http://tw.huohuoaa.tech/22.php?id=discoveryworldtam_raj
印度|History Tamil,http://tw.huohuoaa.tech/22.php?id=historytam_raj
印度|NatGeo Tamil,http://tw.huohuoaa.tech/22.php?id=natgeotamil_raj
印度|Natgeo Wild Tamil,http://tw.huohuoaa.tech/22.php?id=natgeowildtamil_raj
印度|Astro Sonypix,http://tw.huohuoaa.tech/22.php?id=Asonypix
印度|Discovery Kids Tamil,http://tw.huohuoaa.tech/22.php?id=discoverykidtamil_raj
印度|Discovery Tamil,http://tw.huohuoaa.tech/22.php?id=discoverytamil_raj
印度|Sony Yay Tamil,http://tw.huohuoaa.tech/22.php?id=sonyyaytam_raj
印度|Sun TV India,http://tw.huohuoaa.tech/22.php?id=suntv_raj
印度|Starmaa HD,http://tw.huohuoaa.tech/22.php?id=starmaa_raj
印度|Starmaa Movies HD,http://tw.huohuoaa.tech/22.php?id=starmaamovies_raj
印度|Bollyone,http://tw.huohuoaa.tech/22.php?id=Bollyone
印度|Astro Sunmusic,http://tw.huohuoaa.tech/22.php?id=Sunmusic
印度|Vijay Super,http://tw.huohuoaa.tech/22.php?id=vijaysuper_raj
印度|Vellithirai,http://tw.huohuoaa.tech/22.php?id=Vellithirai


泰國,#genre#
泰国|Channel 3 Thailand,http://tw.huohuoaa.tech/22.php?id=ch3_pat
泰国|Channel 5 Thailand,http://tw.huohuoaa.tech/22.php?id=ch5_pat
泰国|Channel 7 Thailand,http://tw.huohuoaa.tech/22.php?id=ch7_pat
泰国|MCOT HD Thailand-1,http://tw.huohuoaa.tech/22.php?id=mcot_pat
泰国|PPTV Thailand1,http://tw.huohuoaa.tech/22.php?id=pptv_pat
泰国|Thai Thai,http://tw.huohuoaa.tech/22.php?id=thaithai_pat
泰国|Amarin,http://tw.huohuoaa.tech/22.php?id=amarin_pat
泰国|Ch 8,http://tw.huohuoaa.tech/22.php?id=ch8_pat
泰国|GmmOne,http://tw.huohuoaa.tech/22.php?id=gmmone_pat
泰国|Mono,http://tw.huohuoaa.tech/22.php?id=mono_pat
泰国|Thairath,http://tw.huohuoaa.tech/22.php?id=thairath_pat
泰国|tpbs,http://tw.huohuoaa.tech/22.php?id=tpbs_pat
泰国|Workpoint,http://tw.huohuoaa.tech/22.php?id=workpoint_pat
泰国|Gmm Channel,http://tw.huohuoaa.tech/22.php?id=gmmchannel_pat
泰国|Nation,http://tw.huohuoaa.tech/22.php?id=nation_pat
泰国|Tnn24,http://tw.huohuoaa.tech/22.php?id=tnn24_pat
泰国|Nbt,http://tw.huohuoaa.tech/22.php?id=nbt_pat
泰国|New,http://tw.huohuoaa.tech/22.php?id=new_pat
泰国|TPTV,http://tw.huohuoaa.tech/22.php?id=tptv_pat

英國,#genre#
英国|BBC 1,http://tw.huohuoaa.tech/22.php?id=bbc1_antik
英国|BBC 2,http://tw.huohuoaa.tech/22.php?id=bbc2_antik
英国|CBBC,http://tw.huohuoaa.tech/22.php?id=cbbc_antik
英国|More4,http://tw.huohuoaa.tech/22.php?id=more4_antik
英国|Freesports,http://tw.huohuoaa.tech/22.php?id=freesports_antik
英国|Skynews,http://tw.huohuoaa.tech/22.php?id=skynews_twn
英国|Pick TV,http://tw.huohuoaa.tech/22.php?id=picktv_antik
英国|itv 1,http://tw.huohuoaa.tech/22.php?id=itv1_antik
英国|itv 2,http://tw.huohuoaa.tech/22.php?id=itv2_antik
英国|Euronews,http://tw.huohuoaa.tech/22.php?id=euronews_antik
英国|Channel 4,http://tw.huohuoaa.tech/22.php?id=channel4_antik
英国|NatGeo HD,http://tw.huohuoaa.tech/22.php?id=Natgeo
英国|CBeebies,http://tw.huohuoaa.tech/22.php?id=Cbeebies
英国|History,http://tw.huohuoaa.tech/22.php?id=History
英国|Kids TV,http://tw.huohuoaa.tech/22.php?id=KidsTV
英国|France 24,http://tw.huohuoaa.tech/22.php?id=france24_twn
英国|DW (Deutsch),http://tw.huohuoaa.tech/22.php?id=dw_twn
英国|BBC Earth HD,http://tw.huohuoaa.tech/22.php?id=bbcearth_twn
英国|BBC Earth Lifestyle,http://tw.huohuoaa.tech/22.php?id=bbclifestyle_twn
英国|MTV Live,http://tw.huohuoaa.tech/22.php?id=mtvhd_twn
英国|Star Movies HD,http://tw.huohuoaa.tech/22.php?id=starmovies_raj
英国|NHK World,http://tw.huohuoaa.tech/22.php?id=nhkworld_japan
英国|Warner TV,http://tw.huohuoaa.tech/22.php?id=WarnerTV
英国|HBO HD,http://tw.huohuoaa.tech/22.php?id=Hbo
英国|NatGeo Wild HD,http://tw.huohuoaa.tech/22.php?id=Natgeowild
英国|Nickelodeon,http://tw.huohuoaa.tech/22.php?id=Nickelodeon
英国|Nick Jr,http://tw.huohuoaa.tech/22.php?id=Nickjr
英国|Thrill,http://tw.huohuoaa.tech/22.php?id=Thrill
英国|CGTN,http://tw.huohuoaa.tech/22.php?id=CGTN
英国|Hits Movie,http://tw.huohuoaa.tech/22.php?id=Hitsmovie
英国|Animal Planet (Eng),http://tw.huohuoaa.tech/22.php?id=AnimalPlanet
英国|CNBC,http://tw.huohuoaa.tech/22.php?id=cnbc_twn
英国|TLC,http://tw.huohuoaa.tech/22.php?id=Tlc
英国|BBC World News,http://tw.huohuoaa.tech/22.php?id=bbcworldnews_antik
英国|HGTV,http://tw.huohuoaa.tech/22.php?id=HGTV
英国|Axn HD,http://tw.huohuoaa.tech/22.php?id=Axn
英国|Skysports F1,http://tw.huohuoaa.tech/22.php?id=tiankongf1
英国|Skysports Cricket,http://tw.huohuoaa.tech/22.php?id=tiankongcricket
英国|Bloomberg News,http://tw.huohuoaa.tech/22.php?id=bloomberg_twn
英国|Skysports EPL,http://tw.huohuoaa.tech/22.php?id=tiankongepl
英国|Skysports Main Event,http://tw.huohuoaa.tech/22.php?id=tiankongmain
英国|Skysports News,http://tw.huohuoaa.tech/22.php?id=tiankongnews
英国|Al-Jazeera,http://tw.huohuoaa.tech/22.php?id=aljazeera_twn

越南,#genre#
越南|ANTV,http://tw.huohuoaa.tech/22.php?id=viet_antv
越南|VTV 1,http://tw.huohuoaa.tech/22.php?id=viet_vtv1
越南|VTV 7,http://tw.huohuoaa.tech/22.php?id=viet_vtv7
越南|HTV 7,http://tw.huohuoaa.tech/22.php?id=viet_htv7
越南|HTV 9,http://tw.huohuoaa.tech/22.php?id=viet_htv9
越南|BPTV 2,http://tw.huohuoaa.tech/22.php?id=viet_bptv2
越南|BRT HD,http://tw.huohuoaa.tech/22.php?id=viet_brt
越南|Ca Mau TV,http://tw.huohuoaa.tech/22.php?id=viet_camautv
越南|Danang TV1 HD,http://tw.huohuoaa.tech/22.php?id=viet_danangtv1
越南|Danang TV2 HD,http://tw.huohuoaa.tech/22.php?id=viet_danangtv2
越南|HBTV HD,http://tw.huohuoaa.tech/22.php?id=viet_hbtv
越南|PTTH 1,http://tw.huohuoaa.tech/22.php?id=viet_ptth1
